host_genus	D_0__Bacteria	D_0__Bacteria;D_1__Bacteroidetes	D_0__Bacteria;D_1__Firmicutes	D_0__Bacteria;D_1__Proteobacteria	D_0__Bacteria;D_1__Spirochaetes	Unassigned;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia	D_0__Bacteria;__;__	Unassigned;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales	D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales	D_0__Bacteria;__;__;__	Unassigned;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;__	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae	D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Chloroflexaceae	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Chroococcidiopsaceae	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 4	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dstr-E11;D_4__uncultured alpha proteobacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae	D_0__Bacteria;__;__;__;__	Unassigned;__;__;__;__	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Promicromonosporaceae;D_5__Cellulosimicrobium	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Rikenellaceae;D_5__Rikenellaceae RC9 gut group	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Amoebophilaceae;D_5__Candidatus Amoebophilus	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;__;__	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;__	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;__	D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae;D_5__Prosthecochloris	D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__cvE6;__	D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Chloroflexaceae;D_5__Candidatus Chlorothrix	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Nostocales;D_4__Chroococcidiopsaceae;__	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Clostridiaceae 4;D_5__Paramaledivibacter	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dstr-E11;D_4__uncultured alpha proteobacterium;D_5__uncultured alpha proteobacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__uncultured	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__P3OB-42;D_5__uncultured bacterium	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Endozoicomonadaceae;D_5__Endozoicomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;__;__;__	D_0__Bacteria;D_1__Proteobacteria;__;__;__;__	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2	D_0__Bacteria;__;__;__;__;__	Unassigned;__;__;__;__;__
Lobophyllia	895.7222222222222	245.61111111111111	34.22222222222222	269.77777777777777	20.0		79.55555555555556	233.0	27.166666666666668	135.38888888888889	37.666666666666664	96.38888888888889	19.88888888888889			79.44444444444444	3.1666666666666665	205.83333333333334	17.38888888888889	9.777777777777779	11.222222222222221	27.11111111111111	20.5	40.55555555555556	24.944444444444443	1.8888888888888888	0.5	16.444444444444443	12.333333333333334	26.166666666666668	4.166666666666667	13.833333333333334		19.88888888888889			79.44444444444444		150.5	43.388888888888886		7.555555555555555	0.05555555555555555	9.777777777777779	0.1111111111111111	2.9444444444444446	6.611111111111111	10.055555555555555	20.5	0.8333333333333334	0.8888888888888888	24.944444444444443		0.16666666666666666	18.166666666666668		9.555555555555555	0.9444444444444444	3.9444444444444446	12.055555555555555		19.88888888888889			51.55555555555556	24.166666666666668			146.0	35.72222222222222				9.444444444444445		2.9444444444444446		10.055555555555555	0.8333333333333334		9.666666666666666			0.16666666666666666			0.5555555555555556	3.9444444444444446	12.055555555555555			10.944444444444445		
Alveopora	869.5	170.0	15.5	428.0	7.5		20.0	170.0	11.0	241.0	100.0	85.0	7.5			20.0	4.0	45.0	116.0		1.0	11.0	150.5	116.0	63.0	1.5	0.5	1.0	90.0	27.5	2.0	35.5		7.5			20.0		5.0	39.5		114.5	1.0						150.5		35.5	63.0	1.5		33.0			86.0		27.5		7.5			20.0	0.5				38.5											26.5		1.5				86.0		27.5			7.5		
Favites	939.875	294.75	44.75	391.875	28.5		10.0	289.75	43.125	263.5	31.0	87.875	27.875			10.0	19.75	249.875	16.375	2.375	3.125	43.125	18.875	42.75	10.75	142.75		4.5	9.75	4.5	13.25	9.375		27.875			10.0		144.5	66.375		16.25		2.375	0.25	0.625		30.5	18.875	4.875	4.375	10.75	139.5		7.875		3.75	0.875	13.125	7.125		27.875			3.25	5.75			143.625	64.125				2.375		0.625		30.5	4.875		3.5		139.5			0.25	0.25	13.125	7.125			21.875		
Orbicella	878.25	208.875	201.875	302.875	46.25		1.75	203.25	181.25	93.25	11.375	198.25	44.875			0.875	17.125	175.875	4.75		0.625	181.25	4.5	7.0	0.875	3.375		10.0		96.75	1.875	90.5		44.875			0.875	0.125	64.75	101.0		4.75				3.75		93.875	4.5	0.375	1.75	0.875	3.375		45.125		3.75		1.875	87.0		44.875			0.125				15.5	100.625						3.75		93.875	0.375				3.375					1.875	87.0			33.5		
Acropora	977.2222222222222	60.388888888888886	115.83333333333333	748.3888888888889	1.0		14.777777777777779	59.888888888888886	27.38888888888889	302.05555555555554	12.555555555555555	433.77777777777777	1.0			14.5	12.222222222222221	44.44444444444444	2.2222222222222223		0.5	27.11111111111111	1.5555555555555556	17.11111111111111	4.055555555555555	0.8888888888888888		6.166666666666667	4.5	181.94444444444446	50.388888888888886	181.27777777777777		1.0			14.5		41.5	2.111111111111111		0.9444444444444444	0.3888888888888889					0.4444444444444444	1.5555555555555556		4.333333333333333	4.055555555555555	0.5555555555555556		172.66666666666666		6.166666666666667	3.2777777777777777	49.05555555555556	171.0		1.0			9.055555555555555	0.3333333333333333	0.05555555555555555		38.166666666666664	1.1111111111111112								0.4444444444444444			2.0555555555555554		0.5555555555555556			5.833333333333333	3.2777777777777777	49.05555555555556	171.0			0.16666666666666666		
Herpolitha	930.0	34.0	152.0	440.0	213.0			34.0	73.0	179.0		261.0	213.0				12.0	12.0	10.0		3.0	72.0	2.0	30.0	5.0					95.0	23.0	103.0		213.0															2.0			5.0			58.0				12.0	85.0		213.0																										12.0	85.0			213.0		
Podabacia	987.0	340.0	140.0	364.0	1.0			338.5	74.0	64.0	3.0	294.5	1.0				22.0	2.5	172.0			74.0	1.0	13.0	14.5	1.5	1.0			17.5	20.0	25.5		1.0				1.0	2.5			20.0							1.0		3.0	14.5			16.5				19.0	24.5		1.0							2.5												8.0							19.0	24.5					
Gardineroseris	937.0	253.25	36.25	410.0	18.25		25.75	133.25	32.0	244.5	42.5	122.5	17.5			25.25	2.5	93.25	26.75	115.5	9.0	28.25	40.25	109.5	26.75	5.25		9.0	12.75	3.75	3.75	7.25		17.5			25.25		15.0	72.0		23.0		115.5	2.0			14.5	40.25	22.25	1.0	26.75	0.75		2.75		5.75	1.0		7.0		17.5			23.0	5.5			10.5	59.25				115.5				14.5	22.25		8.0		0.25				0.5		7.0			8.25		
Merulina	991.0	321.0	8.0	653.0				321.0		335.0	236.0	37.0						6.0	315.0					105.0	1.0	193.0	5.0			7.0	11.0	12.0							6.0			304.0									8.0	1.0	185.0		7.0				11.0	12.0									6.0														185.0					11.0	12.0					
Leptoria	958.0	34.5	341.0	306.5	3.0		31.0	28.5	330.5	173.0	36.5	96.0	3.0			31.0	8.0	11.5	1.0	4.0	12.5	329.5	38.5	82.0	1.0	1.0		2.0	10.0	28.0	0.5	22.0		3.0			31.0		2.5	7.0		1.0		4.0		12.0	7.5	219.5	38.5	5.0	1.5	1.0			27.0		2.0			21.5		3.0			8.5	9.0			2.0	7.0				4.0		12.0		219.5	5.0										21.5			3.0		
Sarcophyton	932.0	57.0	32.0	635.0	2.0		63.0	45.0	22.0	121.0	20.0	494.0	2.0			63.0	2.0	13.0	25.0		2.0	21.0	22.0	53.0	22.0	3.0	6.0	5.0	6.0	14.0	1.0	15.0		2.0			63.0		8.0	5.0		24.0			19.0			3.0	22.0		1.0	22.0		3.0	10.0		2.0	2.0		13.0		2.0			49.0	7.0			3.0	4.0								3.0			11.0			3.0			2.0		13.0			2.0		
Acanthastrea	932.8	106.2	57.2	389.4	17.0		54.4	59.4	36.2	207.8	59.2	122.2	15.6			54.0	17.8	34.8	2.8	43.0	8.4	33.0	46.0	89.8	9.8	1.2		24.0	11.8	25.8	0.4	38.6		15.6			54.0		4.4	12.8		1.8		43.0		7.2	0.8	4.4	46.0		1.0	9.8	0.2		24.2		20.6	4.0		36.6		15.6			17.0	3.2			2.8	7.8				43.0		7.2		4.2			2.6		0.2				0.2		36.6			6.4		
Goniopora	930.5	78.0	114.5	537.0	0.5		44.5	73.5	41.5	267.5	8.5	260.5				44.5	47.0	16.5	6.0			39.0	61.0	98.5	6.0	5.0			6.5	88.0	1.5	133.5					44.5	5.0		0.5		6.0				0.5		0.5	61.0		5.0	6.0	5.0		106.0				0.5	123.5					23.0	7.0				0.5						0.5		0.5			2.5		5.0					0.5	123.5					
Dendrophyllia	935.5	103.0	21.5	552.0	1.5		58.5	96.0	1.5	351.5	35.5	164.5	1.0			58.5	7.0	55.0	10.5			1.5	19.0	31.5	179.5	8.5	1.5		11.5	27.5	8.5	33.0		1.0			58.5		6.0	36.5		8.0							19.0			179.5	0.5		13.5			1.0	4.0	33.0		1.0			38.0	26.5				7.5											70.5		0.5					4.0	33.0			1.0		
Galaxea	888.6153846153846	204.3846153846154	18.0	400.6923076923077	17.0		71.46153846153847	195.23076923076923	15.846153846153847	270.9230769230769	33.07692307692308	95.76923076923077	16.307692307692307			70.76923076923077	14.0	142.84615384615384	26.923076923076923	3.6923076923076925	8.307692307692308	15.461538461538462	30.692307692307693	79.23076923076923	27.53846153846154	2.4615384615384617	0.5384615384615384	1.0769230769230769	15.461538461538462	7.461538461538462	3.923076923076923	7.846153846153846		16.307692307692307			70.76923076923077		86.76923076923077	27.53846153846154		21.076923076923077	0.23076923076923078	3.6923076923076925	0.07692307692307693	0.7692307692307693		6.461538461538462	30.692307692307693	0.3076923076923077	14.076923076923077	27.53846153846154	0.07692307692307693		6.384615384615385		0.6153846153846154	2.230769230769231	1.0	6.6923076923076925		16.307692307692307			45.61538461538461	9.23076923076923			84.76923076923077	12.076923076923077				3.6153846153846154		0.7692307692307693		6.384615384615385	0.3076923076923077		9.153846153846153		0.07692307692307693				1.5384615384615385	1.0	6.6923076923076925			15.538461538461538		
Montastraea	999.5	16.5	30.5	945.5				16.5	12.5	261.0		684.5					15.5	0.5	0.5			11.5					0.5			267.5		407.0							0.5				0.5							10.5				0.5	151.0					397.5									0.5										10.5					0.5					397.5					
Montipora	998.5	127.0	44.166666666666664	775.8333333333334			0.16666666666666666	10.333333333333334	11.0	293.3333333333333	223.0	259.5				0.16666666666666666	3.6666666666666665	4.0	2.3333333333333335	116.66666666666667		10.5	9.666666666666666	121.66666666666667	3.1666666666666665			0.16666666666666666	215.0	137.66666666666666		108.33333333333333					0.16666666666666666	1.3333333333333333	3.0	0.6666666666666666		1.1666666666666667	1.0	116.66666666666667	0.5			1.5	9.666666666666666		25.666666666666668	3.1666666666666665			115.5		0.16666666666666666	214.5		98.66666666666667						1.0			3.0					116.66666666666667				1.5			0.8333333333333334						214.5		98.66666666666667					
Fungid	934.25	75.625	44.0	491.0	146.25		8.75	74.125	28.5	170.0	23.25	289.125	146.25			7.625	13.125	21.75	34.0		10.5	28.5	7.0	17.5	20.25	2.625	0.75	1.0	6.125	44.875	41.625	64.625		146.25			7.625		16.75	4.625		17.625	1.0		3.75		2.875	0.75	7.0		7.0	20.25	1.875	0.75	38.5		0.75		39.875	53.75		146.25			3.875	2.0			16.625	1.125								0.75			9.5		1.875	0.75				39.875	53.75			145.5		
Physogyra	846.6	148.4	16.4	442.8	13.0		94.8	126.6	15.2	330.0	21.2	91.2	12.6			94.6	4.8	103.6	8.0	13.4	0.4	14.2	50.8	111.6	8.2	5.0		5.2	4.4	7.8	2.8	1.8		12.6			94.6		37.2	65.4		6.4		13.4		5.2		3.6	50.8	96.6		8.2	2.2		7.6		3.6	0.4	2.4	1.6		12.6			55.4	7.0			13.0	35.2				12.4		5.2		3.6	96.6		3.2		2.2					2.4	1.6			12.2		
Psammocora	939.1666666666666	63.166666666666664	187.0	333.1666666666667	2.0		47.0	56.5	182.0	214.0	30.5	88.66666666666667	1.5			37.5	0.5	31.5	16.666666666666668		14.0	181.66666666666666	55.166666666666664	62.833333333333336	86.33333333333333	2.6666666666666665		2.5	9.833333333333334	4.5	15.666666666666666	3.8333333333333335		1.5			37.5		11.666666666666666	15.833333333333334		11.833333333333334			93.16666666666667		0.3333333333333333	75.83333333333333	55.166666666666664			86.33333333333333			10.0		0.3333333333333333	2.0	15.166666666666666	3.3333333333333335		1.5			25.5	6.833333333333333			9.5	13.333333333333334								75.83333333333333			23.0						0.5	15.166666666666666	3.3333333333333335			0.5		
Homophyllia	914.3333333333334	177.66666666666666	60.333333333333336	524.3333333333334	5.0			177.0	45.0	341.3333333333333	21.0	161.66666666666666	5.0				1.6666666666666667	154.33333333333334	7.333333333333333		1.3333333333333333	44.666666666666664	8.666666666666666	156.33333333333334	7.0	0.3333333333333333	0.6666666666666666		17.333333333333332	82.66666666666667	2.3333333333333335	51.666666666666664		5.0					105.0	24.333333333333332		7.333333333333333					0.3333333333333333	16.333333333333332	8.666666666666666	2.6666666666666665	103.66666666666667	7.0	0.3333333333333333		91.0			1.0	2.3333333333333335	45.666666666666664		5.0							105.0	23.666666666666668								13.333333333333334	2.6666666666666665				0.3333333333333333				0.3333333333333333	2.3333333333333335	45.666666666666664			5.0		
